subj block task isi lagt2 t2in reponset1 reponset2 correct1 correct2
anna a trainingA 8 0 4 0 True True
anna a trainingA 8 1 2 1 True True
anna a trainingA 4 1 1 1 True True
anna a trainingA 5 0 3 0 True True
anna a trainingA 5 1 1 1 True True
anna a trainingA 6 1 2 1 True True
anna a trainingA 5 0 2 0 True True
anna a trainingA 4 1 1 1 True True
anna a trainingA 6 1 1 1 True True
anna a trainingA 6 1 4 1 True True
anna a trainingA 4 1 2 0 True False
anna a trainingA 5 1 2 0 True False
anna a trainingA 4 1 1 0 False False
anna a trainingA 6 0 3 0 True True
anna a trainingA 5 1 2 1 True True
anna a trainingA 6 1 2 1 True True
anna a trainingA 6 0 2 0 True True
anna a trainingA 6 1 3 1 True True
anna a trainingA 6 1 1 1 True True
anna a trainingA 6 0 4 0 True True
anna a trainingA 6 1 2 1 True True
anna a trainingA 5 1 4 1 True True
anna a trainingA 4 0 1 0 True True
anna a trainingA 4 1 3 3 True False
anna a trainingA 5 1 4 1 True True
anna a trainingA 6 1 4 1 True True
anna a trainingA 4 0 2 0 True True
anna a trainingA 6 1 2 1 True True
anna a trainingA 6 1 2 0 True False
anna a trainingA 6 0 3 1 True False
anna a trainingA 6 1 2 1 True True
anna a trainingA 5 1 2 1 True True
anna a trainingA 6 1 1 1 True True
anna a trainingA 6 1 3 1 False True
anna a trainingA 5 0 3 0 True True
anna a trainingA 6 1 2 1 True True
anna a trainingA 5 1 2 0 True False
anna a trainingA 4 1 2 0 True False
anna a trainingA 6 1 1 1 True True
anna a trainingA 5 1 4 1 True True
anna a trainingA 4 1 4 0 True False
anna a trainingA 4 1 3 0 True False
anna a trainingA 2 0 3 0 True True
anna a trainingA 2 0 3 0 True True
anna a trainingA 1 1 3 0 True False
anna a trainingA 1 1 3 0 True False
anna a trainingA 3 1 4 1 True True
anna a trainingA 1 1 1 1 True True
anna a trainingA 3 1 4 1 True True
anna a trainingA 1 1 1 1 True True
anna a trainingA 1 0 3 1 True False
anna a trainingA 2 1 4 0 True False
anna a trainingA 3 1 4 1 True True
anna a trainingA 1 0 1 0 True True
anna a trainingA 3 0 4 0 True True
anna a trainingA 2 1 4 0 True False
anna a trainingA 1 0 4 0 True True
anna a trainingA 2 0 4 0 True True
anna a trainingA 1 1 3 1 True True
anna a trainingA 2 1 1 0 True False
anna a trainingA 3 1 1 1 True True
anna a trainingA 3 1 2 0 True False
anna a trainingA 2 1 3 1 True True
anna a trainingA 2 0 3 0 True True
anna a trainingA 2 1 1 1 True True
anna a trainingA 2 1 3 0 True False
anna a trainingA 1 1 3 0 True False
anna a trainingA 1 1 2 1 True True
anna a trainingA 3 1 3 1 True True
anna a trainingA 3 1 4 1 True True
anna a trainingA 1 1 3 1 True True
anna a trainingA 3 1 4 1 True True
anna a trainingA 2 1 3 0 True False
anna a trainingA 2 0 4 0 True True
anna a trainingA 1 1 4 1 True True
anna a trainingA 2 1 1 1 True True
anna a trainingA 1 1 4 1 True True
anna a trainingA 2 1 2 1 True True
anna a trainingA 2 1 4 0 True False
anna a trainingA 3 1 3 0 True False
anna a trainingA 3 0 1 1 True False
anna a trainingA 3 1 3 1 False True
anna a retestA 1 1 2 1 True True
anna a retestA 2 1 3 0 True False
anna a retestA 8 1 4 1 True True
anna a retestA 8 1 2 1 True True
anna a retestA 7 1 3 1 True True
anna a retestA 4 1 4 1 True True
anna a retestA 3 1 4 1 True True
anna a retestA 2 1 2 1 True True
anna a retestA 3 1 3 1 True True
anna a retestA 2 1 4 1 True True
anna a retestA 7 1 3 1 True True
anna a retestA 0 0 2 1 True False
anna a retestA 6 1 1 1 True True
anna a retestA 3 1 3 1 True True
anna a retestA 5 1 1 1 True True
anna a retestA 4 1 1 1 True True
anna a retestA 0 0 3 0 True True
anna a retestA 0 0 4 0 True True
anna a retestA 0 0 2 0 True True
anna a retestA 4 1 2 1 True True
anna a retestA 7 1 2 1 True True
anna a retestA 0 0 2 1 True False
anna a retestA 3 1 1 1 True True
anna a retestA 3 1 2 1 False True
anna a retestA 4 1 3 1 True True
anna a retestA 6 1 4 0 True False
anna a retestA 7 1 2 0 True False
anna a retestA 3 1 3 0 True False
anna a retestA 6 1 2 1 True True
anna a retestA 6 1 4 1 True True
anna a retestA 3 1 2 1 True True
anna a retestA 2 1 2 1 True True
anna a retestA 1 1 4 1 True True
anna a retestA 2 1 2 1 True True
anna a retestA 1 1 1 1 True True
anna a retestA 4 1 1 1 True True
anna a retestA 6 1 2 1 True True
anna a retestA 5 1 1 1 True True
anna a retestA 1 1 1 1 True True
anna a retestA 8 1 2 1 True True
anna a retestA 4 1 1 1 True True
anna a retestA 5 1 1 0 True False
anna a retestA 0 0 1 0 True True
anna a retestA 1 1 3 1 True True
anna a retestA 8 1 4 0 True False
anna a retestA 0 0 4 0 True True
anna a retestA 5 1 4 1 True True
anna a retestA 0 0 2 0 True True
anna a retestA 0 0 3 0 True True
anna a retestA 1 1 1 1 True True
anna a retestA 6 1 1 1 True True
anna a retestA 6 1 3 1 True True
anna a retestA 0 0 1 1 False False
anna a retestA 6 1 4 0 False False
anna a retestA 1 1 4 1 True True
anna a retestA 0 0 4 0 False True
anna a retestA 5 1 4 1 True True
anna a retestA 7 1 4 1 True True
anna a retestA 0 0 3 1 True False
anna a retestA 4 1 3 1 True True
anna a retestA 2 1 4 1 True True
anna a retestA 5 1 2 1 True True
anna a retestA 5 1 4 1 True True
anna a retestA 0 0 4 1 True False
anna a retestA 2 1 3 1 True True
anna a retestA 8 1 2 1 True True
anna a retestA 8 1 2 1 True True
anna a retestA 8 1 4 1 True True
anna a retestA 8 1 4 1 True True
anna a retestA 3 1 2 0 True False
anna a retestA 7 1 2 1 True True
anna a retestA 0 0 2 0 False True
anna a retestA 4 1 1 1 True True
anna a retestA 7 1 2 1 True True
anna a retestA 0 0 1 0 False True
anna a retestA 2 1 1 1 True True
anna a retestA 0 0 1 1 False False
anna a retestA 7 1 3 1 True True
anna a retestA 0 0 2 1 True False
anna a retestA 1 1 4 1 True True
anna a retestA 0 0 2 0 True True
anna a retestA 0 0 2 0 True True
anna a retestA 5 1 4 0 True False
anna a retestA 0 0 4 0 False True
